upedonid,peiid,pedon_key,site_key,usiteid,Yearlabel,year_source,baseline_year,baseline_land_use,baseline_developed,sampled_before_1985,region_group,lcms_version,samp_classdate,site_obsdate,TAXORDER,TAXSUBORDER,GREATGROUP,SUBGROUP,PARTICLESIZE,latitude,longitude,state_key,county_key
S2013MA001001,873184,70419,68446,S2013MA001001,2013,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,6/18/2013 0:00,6/18/2013 0:00,entisols,psamments,udipsamments,typic udipsamments,,42.0681389,-70.2129167,3970,5444
87ME009001,124369,14268,14268,S1987ME009001,1987,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,6/3/1987 0:00,6/1/1987 0:00,entisols,psamments,udipsamments,typic udipsamments,sandy,44.7972221,-68.2083359,3972,5486
S1966MI041001,102622,1882,1882,S1966MI041001,1966,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,10/10/1966 0:00,10/10/1966 0:00,entisols,psamments,udipsamments,typic udipsamments,,45.8994408,-86.9227676,3974,5551
F2006MI121004,204544,33834,33638,F2006MI121004,2006,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,10/3/2006 0:00,10/3/2006 0:00,entisols,psamments,udipsamments,typic udipsamments,,43.4296111,-86.2398611,3974,5591
S1978MN0612812,583081,55830,55029,S1978MN0612812,1978,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,8/18/1978 0:00,8/18/1978 0:00,entisols,psamments,udipsamments,lamellic udipsamments,,47.210331,-93.474823,3975,5644
S1980MN137019 (3393),583357,56195,55394,S1980MN137019 (3393),1980,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,7/10/1980 0:00,7/10/1980 0:00,entisols,psamments,udipsamments,oxyaquic udipsamments,,47.4058495,-92.7391357,3975,5682
S1970MN0691200,583762,56493,55692,S1970MN0691200,2010,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,11/15/2010 0:00,11/15/2010 0:00,entisols,psamments,udipsamments,oxyaquic udipsamments,,48.6080017,-96.549202,3975,5648
S1980MN097028 (3365),583333,56172,55371,S1980MN097028 (3365),1980,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,7/31/1980 0:00,7/31/1980 0:00,entisols,psamments,udipsamments,typic udipsamments,,45.8961983,-94.2809143,3975,5662
S1978MN0612811,780520,72770,133503,S1978MN0612811,1978,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,8/18/1978 0:00,8/20/1978 0:00,entisols,psamments,udipsamments,lamellic udipsamments,,47.2047049,-93.4748949,3975,5644
1989MO201001,200974,46475,45761,1989MO201001,2006,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,7/25/2006 0:00,7/25/2006 0:00,entisols,psamments,udipsamments,typic udipsamments,,38.9672661,-92.3451691,3976,5800
64NH017004,791707,3875,3875,S1964NH017004,1964,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,9/17/1964 0:00,9/17/1964 0:00,entisols,psamments,udipsamments,typic udipsamments,,43.2286111,-70.8319444,3983,6213
S1997NY081004,386111,23511,23511,S1997NY081004,1997,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/30/1997 0:00,1/30/1997 0:00,entisols,psamments,udipsamments,typic udipsamments,,40.6616669,-73.7402802,3988,6326
S2006NY061009,524632,33509,33359,S2006NY061009,2006,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,5/2/2006 0:00,5/2/2006 0:00,entisols,psamments,udipsamments,typic udipsamments,sandy,40.7794721,-73.9748166,3988,6316
88NY035011,873153,16436,16436,S1988NY035011,1988,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,5/3/1988 0:00,5/1/1988 0:00,entisols,psamments,udipsamments,typic udipsamments,,43.0830574,-74.1272202,3988,6303
1961-OH051-016,750573,67656,65731,1961-OH051-016,1961,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,9/18/1961 0:00,9/18/1961 0:00,entisols,psamments,udipsamments,aquic udipsamments,,41.5205002,-83.902359,3989,6373
V1992-VA001-013,363596,57283,56482,VPI-Assat-2,2009,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,9/22/2009 0:00,9/22/2009 0:00,entisols,psamments,udipsamments,typic udipsamments,,37.9199639,-75.3766111,4003,7214
V1992-VA001-126,363854,57639,56838,VPI-Seabr-5,2009,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,9/10/2009 0:00,9/10/2009 0:00,entisols,psamments,udipsamments,aquic udipsamments,,37.6516037,-75.7393036,4003,7214
V1992-VA001-129,363857,57642,56841,VPI-Seabr-8,2009,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,9/10/2009 0:00,9/10/2009 0:00,entisols,psamments,udipsamments,aquic udipsamments,,37.5553055,-75.8186264,4003,7214
S1979WI073002,897288,7646,7646,S1979WI073002,1980,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,,6/1/1980 0:00,entisols,psamments,udipsamments,typic udipsamments,,44.84830856323242,-89.61920928955078,4007,7443
S1992WI013002,106934,20186,20186,S1992WI013002,1992,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,5/7/1992 0:00,5/5/1992 0:00,entisols,psamments,udipsamments,oxyaquic udipsamments,,45.8175011,-92.3397217,4007,7413
S1992WI013011,106941,20193,20193,S1992WI013011,1992,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,5/7/1992 0:00,5/5/1992 0:00,entisols,psamments,udipsamments,oxyaquic udipsamments,,45.8230553,-92.3125,4007,7413
08DC001003,271073,34809,34595,S2008DC001003,2008,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,,1/31/2008 0:00,entisols,orthents,udorthents,aquic udorthents,,38.8827209,-76.9241104,3955,4578
1995IA047005L,59915,22518,22518,S1995IA047005,1995,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,10/20/1995 0:00,10/20/1995 0:00,entisols,orthents,udorthents,typic udorthents,fine-silty,42.1826401,-95.6615677,3963,4841
1992IL031026,1334727,19772,19772,1992IL031026,1992,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,9/16/1992 0:00,9/16/1992 0:00,entisols,orthents,udorthents,anthroportic udorthents,fine-loamy,41.8777919,-87.6194607,3965,4976
1992IL031029,1334725,19775,19775,1992IL031029,1992,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,9/17/1992 0:00,9/17/1992 0:00,entisols,orthents,udorthents,anthroportic udorthents,coarse-loamy,41.8786252,-87.6194607,3965,4976
1993IL031002,1334721,20666,20666,1993IL031002,1993,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,10/1/1993 0:00,10/1/1993 0:00,entisols,orthents,udorthents,anthroportic udorthents,fine,41.8589031,-87.6994634,3965,4976
1993IL031001,1334726,20665,20665,1993IL031001,1993,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,10/1/1993 0:00,10/1/1993 0:00,entisols,orthents,udorthents,anthroportic udorthents,sandy,42.012513,-87.6625177,3965,4976
1992IL031027,1334723,19773,19773,1992IL031027,1992,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,9/16/1992 0:00,9/16/1992 0:00,entisols,orthents,udorthents,anthroportic udorthents,fine,41.8736252,-87.6180717,3965,4976
1992IL031028,1334724,19774,19774,1992IL031028,1992,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,9/16/1992 0:00,9/16/1992 0:00,entisols,orthents,udorthents,anthroportic udorthents,fine-loamy,41.8722364,-87.6180717,3965,4976
1978IN021005,313244,38415,37800,1978IN021005,1978,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,7/26/1978 0:00,7/26/1978 0:00,entisols,orthents,udorthents,typic udorthents,loamy-skeletal,39.4723556,-87.1973028,3966,5073
82KY195002,121506,10554,10554,S1982KY195002,1982,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,5/1/1982 0:00,5/1/1982 0:00,entisols,orthents,udorthents,typic udorthents,,37.486454010009766,-82.5884705,3968,5357
S1973MA009004,791743,486,486,S1973MA009004,1973,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/26/1973 0:00,6/26/1973 0:00,entisols,orthents,udorthents,typic udorthents,sandy-skeletal,42.6249695,-71.1800156,3970,5448
S1973MA005005,791739,491,491,S1973MA005005,1973,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/29/1973 0:00,6/29/1973 0:00,entisols,orthents,udorthents,typic udorthents,sandy-skeletal,41.929141998291016,-71.0428009,3970,5446
S1992MI079005,1131179,20536,20536,S1992MI079005,1993,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,10/8/1992 0:00,8/1/1993 0:00,entisols,orthents,udorthents,typic udorthents,sandy,44.6262111,-85.2157111,3974,5570
S2012MI163013,1114278,70028,68100,S2012MI163013,2012,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,7/27/2012 0:00,7/27/2012 0:00,entisols,orthents,udorthents,anthroportic udorthents,sandy,42.3142194,-83.1077472,3974,5612
S2012MI163016,1114843,70031,68103,S2012MI163016,2012,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,11/17/2015 0:00,11/1/2012 0:00,entisols,orthents,udorthents,anthroportic udorthents,fine-loamy,42.3450556,-83.0487472,3974,5612
S1978MI107004,568029,69677,67752,S1978MI107004,2013,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/1/1978 0:00,3/15/2013 0:00,entisols,orthents,udorthents,typic udorthents,sandy-skeletal,43.6102222,-85.4940833,3974,5584
S1979MN0912781,780537,72786,133519,S1979MN0912781,1978,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,10/3/1978 0:00,10/5/1978 0:00,entisols,orthents,udorthents,typic udorthents,,43.83246994018555,-94.4791183,3975,5659
S1998NY085001,524625,23802,23802,S1998NY085001,1999,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,4/20/1999 0:00,4/20/1999 0:00,entisols,orthents,udorthents,anthropic udorthents,coarse-loamy,40.5220083,-74.2415194,3988,6328
S2005NY061002,524640,33485,33335,S2005NY061002,2005,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,8/8/2005 0:00,8/8/2005 0:00,entisols,orthents,udorthents,anthropic udorthents,sandy,40.7335263,-73.9854631,3988,6316
S2005NY061003,524659,33486,33336,S2005NY061003,2005,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,,8/24/2005 0:00,entisols,orthents,udorthents,anthropic udorthents,sandy,40.8414466,-73.940795,3988,6316
S2005NY061007,524647,33490,33340,S2005NY061007,2005,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,10/12/2005 0:00,10/12/2005 0:00,entisols,orthents,udorthents,anthropic udorthents,sandy-skeletal,40.8337412,-73.9489134,3988,6316
S2005NY061008,524658,33491,33341,S2005NY061008,2005,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,10/20/2005 0:00,10/20/2005 0:00,entisols,orthents,udorthents,anthropic udorthents,coarse-loamy over sandy or sandy-skeletal,40.7452486,-74.0038134,3988,6316
S2005NY061009,524645,33492,33342,S2005NY061009,2005,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,10/20/2005 0:00,10/20/2005 0:00,entisols,orthents,udorthents,aquic udorthents,sandy-skeletal,40.7487188,-73.9975156,3988,6316
S2005NY061013,524650,33496,33346,S2005NY061013,2005,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,,11/30/2005 0:00,entisols,orthents,udorthents,aquic udorthents,sandy over loamy,40.7625753,-73.9918649,3988,6316
S2005NY061001,524656,33484,33334,S2005NY061001,2005,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,,8/8/2005 0:00,entisols,orthents,udorthents,typic udorthents,,40.7245832,-73.9890569,3988,6316
S2005NY061011,524648,33494,33344,S2005NY061011,2005,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,,10/20/2005 0:00,entisols,orthents,udorthents,typic udorthents,sandy-skeletal,40.8090336,-73.941221,3988,6316
S2005NY061015,524642,33498,33348,S2005NY061015,2005,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,12/8/2005 0:00,12/8/2005 0:00,entisols,orthents,udorthents,typic udorthents,sandy-skeletal,40.7909379,-73.9409721,3988,6316
S2006NY061003,524655,33503,33353,S2006NY061003,2006,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,1/30/2006 0:00,1/30/2006 0:00,entisols,orthents,udorthents,typic udorthents,coarse-loamy,40.8558763,-73.9357131,3988,6316
S2006NY061004,524637,33504,33354,S2006NY061004,2006,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,2/9/2006 0:00,2/9/2006 0:00,entisols,orthents,udorthents,typic udorthents,coarse-loamy,40.737028,-74.0010439,3988,6316
S2006NY061006,524660,33506,33356,S2006NY061006,2006,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,3/3/2006 0:00,3/3/2006 0:00,entisols,orthents,udorthents,typic udorthents,sandy-skeletal,40.7575037,-73.9599498,3988,6316
S2006NY061008,524651,33508,33358,S2006NY061008,2006,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,3/14/2006 0:00,3/14/2006 0:00,entisols,orthents,udorthents,typic udorthents,sandy-skeletal,40.7156333,-73.98660278320312,3988,6316
S1995NY085013,381066,22631,22631,S1995NY085013,1995,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,7/8/1995 0:00,7/8/1995 0:00,entisols,orthents,udorthents,anthrodensic udorthents,loamy,40.5761139,-74.1602889,3988,6328
S2009NY005002,344465,39504,38887,S2009NY005002,2009,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,4/27/2009 0:00,4/27/2009 0:00,entisols,orthents,udorthents,anthropic udorthents,loamy-skeletal,40.818851470947266,-73.8771694,3988,6288
S1982NY061011,524597,10003,10003,S1982NY061011,1982,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,11/1/1982 0:00,11/1/1982 0:00,entisols,orthents,udorthents,aquic udorthents,coarse-loamy,40.7827759,-73.97706604003906,3988,6316
S2000NY005001,524605,26427,26428,S2000NY005001,2001,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,9/4/2001 0:00,9/4/2001 0:00,entisols,orthents,udorthents,typic udorthents,sandy-skeletal,40.8192825,-73.8708496,3988,6288
S2000NY005005,524609,26443,26444,S2000NY005005,2001,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,9/7/2001 0:00,9/7/2001 0:00,entisols,orthents,udorthents,typic udorthents,coarse-loamy,40.8320236,-73.8832092,3988,6288
S2000NY005007,381063,26445,26446,S2000NY005007,2001,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,9/10/2001 0:00,9/10/2001 0:00,entisols,orthents,udorthents,typic udorthents,coarse-loamy,40.8283653,-73.8739319,3988,6288
S2011NY061001,524527,65356,63542,S2011NY061001,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,6/21/2011 0:00,6/21/2011 0:00,entisols,orthents,udorthents,typic udorthents,loamy-skeletal,40.83224868774414,-73.9511389,3988,6316
1988OH067004,151681,69226,67301,1988OH067004,1988,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,8/4/1987 0:00,8/16/1988 0:00,entisols,orthents,udorthents,typic udorthents,loamy-skeletal,40.26277542114258,-81.015775,3989,6381
02OR011001,137399,29272,29199,02-KDL-22,2002,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,2/5/2002 0:00,2/5/2002 0:00,entisols,orthents,udorthents,typic udorthents,,43.1053581,-124.4345245,3991,6518
02OR015002,137412,29274,29201,02-MHF-03,2002,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,2/6/2002 0:00,2/6/2002 0:00,entisols,orthents,udorthents,typic udorthents,,42.4631424,-124.4250717,3991,6520
1973PA033020,421984,53754,52953,242,1973,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,5/23/1973 0:00,5/23/1973 0:00,entisols,orthents,udorthents,typic udorthents,loamy-skeletal,41.0580556,-78.4402778,3992,6565
1974PA047008,422078,53858,53057,336,1974,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,8/20/1974 0:00,8/20/1974 0:00,entisols,orthents,udorthents,typic udorthents,loamy-skeletal,41.2863889,-78.6652778,3992,6572
1974PA065017,422184,53976,53175,442,1974,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/16/1974 0:00,6/16/1974 0:00,entisols,orthents,udorthents,typic udorthents,loamy-skeletal,41.1822222,-79.2052778,3992,6581
1974PA125049,422579,54414,53613,837,1974,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,8/13/1974 0:00,8/13/1974 0:00,entisols,orthents,udorthents,typic udorthents,loamy-skeletal,40.4572222,-80.4205556,3992,6611
S2012TX2017130,802211,70167,68200,S12TX2017130,2012,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,5/6/2012 0:00,5/4/2012 0:00,entisols,orthents,udorthents,oxyaquic udorthents,,30.0291861,-95.3297472,4000,7022
S04VA059014-2,256798,32807,32665,S2004-VA059-14-2,2007,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,9/24/2007 0:00,9/24/2007 0:00,entisols,orthents,udorthents,typic udorthents,,38.8603134,-77.4377975,4003,7242
S04VA059021-1,257123,32811,32669,S2004-VA059-21-1,2007,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,9/28/2007 0:00,9/28/2007 0:00,entisols,orthents,udorthents,typic udorthents,,38.8230896,-77.4121857,4003,7242
S05WV001001,272947,32864,32722,S2005WV001001,2005,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,,8/11/2005 0:00,entisols,orthents,udorthents,typic udorthents,loamy-skeletal,39.1086121,-80.1391678,4008,7479
80SC089009,120301,7975,7975,S1980SC089009,1980,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,10/1/1980 0:00,10/1/1980 0:00,ultisols,aquults,umbraquults,typic umbraquults,,33.4970856,-79.7306137,3997,6759
S1994ND053446,103642,21686,21686,S1994ND053446,1994,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,10/26/1994 0:00,10/26/1994 0:00,entisols,fluvents,ustifluvents,typic ustifluvents,,47.8777771,-103.9674988,3981,6085
S1996ND053496,103645,23232,23232,S1996ND053496,1996,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,10/28/1996 0:00,10/28/1996 0:00,entisols,fluvents,ustifluvents,typic ustifluvents,,47.9297218,-104.0011139,3981,6085
S04SD081-001,198450,32530,32405,S2004SD081-001,2004,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,7/9/2004 0:00,7/9/2004 0:00,entisols,fluvents,ustifluvents,udic ustifluvents,,44.4056396,-103.8981094,3998,6800
91NE031023,103798,18971,18971,S1991NE031023,1991,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,9/10/1991 0:00,9/10/1991 0:00,entisols,psamments,ustipsamments,aquic ustipsamments,sandy,42.8633347,-101.871109,3982,6127
92OK151003,104878,20132,20132,S1992OK151003,1992,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,7/11/1992 0:00,7/9/1992 0:00,entisols,psamments,ustipsamments,typic ustipsamments,sandy,36.5169449,-98.8413925,3990,6511
S1974TX363003,110783,4387,4387,S1974TX363003,1974,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/1/1974 0:00,6/1/1974 0:00,inceptisols,ochrepts,ustochrepts,udic ustochrepts,coarse-silty,32.6455574,-98.0966644,4000,7103
MLRA78-Vernon-TX253-001,248532,7863,7863,S80-TX253-001,1980,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,5/1/1980 0:00,5/1/1980 0:00,inceptisols,ochrepts,ustochrepts,typic ustochrepts,fine,32.7505569,-99.6816635,4000,7048
94ID043006,101484,21556,21556,S1994ID043006,1994,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,9/23/1994 0:00,9/23/1994 0:00,andisols,cryands,vitricryands,alfic vitricryands,,44.5286102,-111.18416595458984,3964,4938
90CA009109,1161633,18140,18140,S1990CA009109,1990,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,7/3/1990 0:00,7/1/1990 0:00,andisols,xerands,vitrixerands,humic vitrixerands,medial-skeletal,38.3499985,-120.0999985,3951,4453
S1961OR027010,1112627,813,813,S1961OR027010,1961,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,10/31/1961 0:00,10/31/1961 0:00,andisols,xerands,vitrixerands,humic vitrixerands,ashy,45.5111122,-121.5863876,3991,6526
S1961OR027009,105053,814,814,S1961OR027009,1961,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,10/31/1961 0:00,10/31/1961 0:00,andisols,xerands,vitrixerands,humic vitrixerands,ashy,45.5299988,-121.5994415,3991,6526
86OR017003,123767,13619,13619,S1986OR017003,1986,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,7/3/1986 0:00,7/1/1986 0:00,andisols,xerands,vitrixerands,mollic vitrixerands,ashy,44.2916679,-121.5500031,3991,6521
54-CA-17-020x,533614,52509,51783,S1954-CA-17-020x,2008,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,10/21/2008 0:00,10/21/2008 0:00,inceptisols,ochrepts,xerochrepts,dystric xerochrepts,,39.0238266,-122.6781082,3951,4465
72-CA-53-012x,533331,52974,52248,S1972-CA-53-012x,2009,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,2/27/2009 0:00,2/27/2009 0:00,inceptisols,ochrepts,xerochrepts,typic xerochrepts,,40.6551895,-122.7630615,3951,4501
78CA013000,119903,7181,7181,S1978CA013000,1978,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,1/1/1978 0:00,1/1/1978 0:00,inceptisols,ochrepts,xerochrepts,typic xerochrepts,fine-loamy,37.9299049,-121.6932526,3951,4455
83CA105001,99021,10919,10919,S1983CA105001,1983,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/3/1983 0:00,6/1/1983 0:00,inceptisols,ochrepts,xerochrepts,typic xerochrepts,loamy-skeletal,40.5847206,-122.9977798,3951,4501
91MT089017,127517,18284,18284,S1991MT089017,1991,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,6/1/1991 0:00,6/1/1991 0:00,inceptisols,ochrepts,xerochrepts,andic xerochrepts,,47.7180557,-115.4566650390625,3979,5946
S1970OR051008,105206,5800,5800,S1970OR051008,1970,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,9/23/1970 0:00,9/23/1970 0:00,inceptisols,ochrepts,xerochrepts,dystric xerochrepts,coarse-loamy over sandy or sandy-skeletal,45.4906425,-122.4778519,3991,6538
S1970OR005004,104911,5799,5799,S1970OR005004,1970,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,9/8/1970 0:00,9/8/1970 0:00,inceptisols,ochrepts,xerochrepts,dystric xerochrepts,fine-silty,45.4142532,-122.3833999633789,3991,6515
S1971CA059004,1161819,5876,5876,S1971CA059004,1971,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/1/1971 0:00,6/1/1971 0:00,entisols,fluvents,xerofluvents,aquic xerofluvents,fine-silty,33.6577797,-117.9713898,3951,4478
S1971CA059005,98964,5879,5879,S1971CA059005,1971,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/1/1971 0:00,6/1/1971 0:00,entisols,fluvents,xerofluvents,oxyaquic xerofluvents,coarse-loamy,33.6944427,-117.9780579,3951,4478
S2013CA037003,853527,70413,68440,S2013CA037003,2013,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,4/16/2013 0:00,4/16/2013 0:00,entisols,fluvents,xerofluvents,typic xerofluvents,coarse-loamy,33.8454722,-118.1032778,3951,4467
1956NV027011,253267,3036,3036,1956NV027011,1956,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,7/1/1956 0:00,7/1/1956 0:00,entisols,fluvents,xerofluvents,aquic xerofluvents,fine-silty,40.1875,-118.4563889,3987,6281
S1962CA083008,100207,2805,2805,S1962CA083008,1962,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,4/18/1962 0:00,4/18/1962 0:00,entisols,psamments,xeropsamments,aquic durorthidic xeropsamments,,34.7194443,-120.5694427,3951,4490
S68CA017022,113483,5494,5494,68CA693-005,1968,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,8/7/1968 0:00,8/7/1968 0:00,entisols,psamments,xeropsamments,dystric xeropsamments,,38.9332083,-119.9726278,3951,4457
S2013CA037007,853531,70417,68444,S2013CA037007,2013,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,4/18/2013 0:00,4/18/2013 0:00,entisols,psamments,xeropsamments,typic xeropsamments,,34.1606667,-118.3821667,3951,4467
S2001WA063007,1196799,28896,28823,S2001WA063007,2001,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,5/15/2001 0:00,5/15/2001 0:00,entisols,psamments,xeropsamments,lamellic xeropsamments,,47.90396499633789,-117.4169159,4006,7399
S2001WA063008,111868,28897,28824,S2001WA063008,2001,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,9/19/2001 0:00,9/19/2001 0:00,entisols,psamments,xeropsamments,lamellic xeropsamments,,47.8007469,-117.3270874,4006,7399
S2002CA105002,139013,29530,29456,S2002CA105002,2002,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,8/23/2002 0:00,8/23/2002 0:00,entisols,orthents,xerorthents,dystric xerorthents,,40.2561111,-123.2494431,3951,4501
58-CA-52-037,533715,52634,51908,S1958-CA-52-037,2009,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,2/9/2009 0:00,2/9/2009 0:00,entisols,orthents,xerorthents,dystric xerorthents,,40.3420296,-121.437912,3951,4500
S2013CA037006,853530,70416,68443,S2013CA037006,2012,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,4/17/2013 0:00,12/20/2012 0:00,entisols,orthels,xerorthents,anthraltic xerorthents,coarse-loamy,34.1778441,-118.3815215,3951,4467
86CA051010,123803,13655,13655,S1986CA051010,1986,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,9/1/1986 0:00,9/1/1986 0:00,entisols,orthents,xerorthents,vitrandic xerorthents,ashy-skeletal,37.6991005,-118.9642944,3951,4474
S1954CA035001,108016,2871,2871,S1954CA035001,1954,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,10/18/1954 0:00,10/18/1954 0:00,inceptisols,umbrepts,xerumbrepts,typic xerumbrepts,fine-silty,40.3722229,-120.5299988,3951,4466
RC2006IN023SH010003,426584,72088,132828,RC2006IN023SH010003,2006,samp_classdate,1985,Developed,1,0,CONUS,v2025-11,8/9/2006 0:00,,mollisols,aquolls,argiaquolls,typic argiaquolls,fine-silty,40.3726959,-86.3187027,3966,
TR0012006IN023SH026007,426589,72109,132849,TR0012006IN023SH026007,2006,samp_classdate,1985,Developed,1,0,CONUS,v2025-11,7/6/2006 0:00,,mollisols,aquolls,argiaquolls,typic argiaquolls,fine-silty,40.2581167,-86.3233472,3966,5074
RC2006IN023SH032001,426553,72110,132850,RC2006IN023SH032001,2006,samp_classdate,1985,Developed,1,0,CONUS,v2025-11,8/10/2006 0:00,,mollisols,aquolls,argiaquolls,typic argiaquolls,fine-silty,40.2024422,-86.2475662,3966,
S1983WI043050,1049067,71854,132539,S1983WI043050,1983,samp_classdate,1985,Developed,1,1,CONUS,v2025-11,6/1/1983 0:00,,mollisols,udolls,argiudolls,typic argiudolls,fine-silty,42.8802566,-90.9778713,4007,7428
S2015CA037003,1080665,72141,132881,S2015CA037003,2015,samp_classdate,1985,Developed,1,0,CONUS,v2025-11,3/6/2015 0:00,,mollisols,xerolls,argixerolls,calcic argixerolls,fine-loamy,33.9731111,-118.3443889,3951,4467
S2014CA037003,882851,71914,132599,S2014CA037003,2016,samp_classdate,1985,Developed,1,0,CONUS,v2025-11,5/6/2016 0:00,,mollisols,xerolls,argixerolls,typic argixerolls,fine-loamy,34.0110833,-118.1155278,3951,4467
